"ATT1","ATT2","ATT3","ATT4","ATT5","ATT6","ATT7","ATT8","ATT9","ATT10","PCA1","PCA2","PCA3","PCA4","PCA5","PCA6","ATT1.1","ATT2.1","ATT3.1","ATT4.1","ATT5.1","ATT6.1","ATT7.1","ATT8.1","ATT9.1","ATT10.1","SumPCA","2Sums","3Sums","RMean","Result"
0.0652057432664291,-0.918481279371831,1.55312746796612,0.0657682374615435,-0.667954771284527,-1.25781529653754,1.64408089308033,1.63637933020204,-0.542305463110307,0.215801022828972,0.0085670668363571,-0.420851277339561,-0.180729876639019,-0.00652590961836475,-0.0434415270027939,0.374384091115778,6,2,10,6,4,1,9,9,3,5,-0.387896643700824,40,3,5.5,"1"
1.19152940932899,-0.553188327281096,-1.07349895124364,-0.312911710128783,-0.285834350542533,0.599055416071065,1.64408089308033,0.905412488934117,0.575355838973682,-0.529185685743799,0.545962868450315,0.0643718305224374,0.106518851677022,-0.0203507229672286,0.0850775418553997,0.310301497260385,9,3,3,5,5,6,9,7,6,3,0.835680623537755,27,3,5.6,"0"
1.56697063134985,0.177397576900374,-0.698266605642245,1.20180808023252,-0.667954771284527,0.970429558592786,1.27995966586089,0.17444564766619,1.32046337369634,0.960787731401744,-0.182340738118348,-0.0176024263086825,-0.04541290654429,-0.357713749428887,-0.345990304187849,-0.439215452014152,10,5,4,9,4,7,8,5,8,7,-1.22237638061374,33,7,6.7,"2"
-0.685676700775281,0.542690528991109,-0.323034260040851,-1.07027160530944,0.860526911683448,-0.886441154015821,1.64408089308033,1.63637933020204,1.69301714105767,0.588294377115358,0.0680368571423931,0.035294762883407,0.0961499579290909,-0.554384240077376,-0.389473623447188,-0.356399593947283,4,6,5,3,8,2,9,9,9,6,-1.33067793899264,35,4,6.1,"1"
0.440646965287284,1.27327643317258,1.55312746796612,-1.44895155289976,-0.667954771284527,0.970429558592786,-0.904767697455699,0.17444564766619,-0.914859230471636,-1.27417239431657,0.0286581934348856,-0.378986041499637,0.804496154808066,0.655794030198667,-0.268555682667128,-0.055071609022756,7,8,10,2,4,7,2,5,2,1,1.12763205588067,19,5,4.8,"2"
1.56697063134985,-0.918481279371831,-0.323034260040851,-0.69159165771911,0.096286070199461,-1.25781529653754,1.27995966586089,0.17444564766619,-1.28741299783297,-1.27417239431657,-0.466403038059667,-0.475759184457324,0.146204984466509,-0.278059050927164,-0.00546420785044065,0.37205973218037,10,2,5,4,6,1,8,5,1,1,0.661710081247865,36,5,4.3,"1"
1.19152940932899,0.177397576900374,1.55312746796612,1.20180808023252,-0.667954771284527,1.34180370111451,-1.26888892467513,0.17444564766619,-0.914859230471636,-0.156692331457413,0.617193918668632,-0.0802899666798052,0.62444528486052,-0.0682022761249459,0.197579941981015,0.072305159713134,9,5,10,9,4,8,1,5,2,4,1.24991182712372,13,2,5.7,"0"
-0.685676700775281,0.177397576900374,1.17789512236473,-0.312911710128783,0.096286070199461,0.599055416071065,-0.176525243016834,-1.28748803486966,1.32046337369634,-1.27417239431657,0.310336592079179,0.0713238821190794,-0.0668452223804344,0.0925587782141761,0.00518852323789196,0.260893113966718,4,5,9,5,6,6,4,1,8,1,1.78051302045631,42,5,4.9,"2"
-0.685676700775281,0.907983481081844,-1.44873129684503,-0.69159165771911,-0.667954771284527,-1.25781529653754,0.915838438641463,1.63637933020204,-1.28741299783297,-0.156692331457413,-0.27568090293229,-0.0515278113970178,0.42853237656535,-0.0372674819916776,-0.290899298452673,0.456756125785176,4,7,2,4,4,1,7,9,1,4,0.0393998748234154,34,6,4.3,"0"
-0.310235478754426,-0.918481279371831,0.427430431161938,-1.44895155289976,0.860526911683448,0.970429558592786,-0.176525243016834,-0.556521193601737,0.575355838973682,0.215801022828972,0.0176057776060803,0.271685278241142,0.0230327473129993,-0.631029237832794,-0.312487007747789,-0.576300647874317,5,2,7,2,8,7,4,3,6,5,-1.23183456818633,41,7,4.9,"1"
1.56697063134985,0.542690528991109,-0.323034260040851,0.0657682374615435,-1.43219561276851,0.970429558592786,1.64408089308033,-1.28748803486966,-0.169751695748977,-0.901679040030185,-0.463507380645954,0.0292437152624597,-0.140683836184522,-0.0238827158688139,0.850525679285903,0.25058969489001,10,6,5,6,2,7,9,1,4,2,0.102913952026785,40,6,5.2,"2"
-1.43655914481699,-0.918481279371831,-0.323034260040851,1.20180808023252,0.096286070199461,-0.886441154015821,-1.26888892467513,-0.556521193601737,1.32046337369634,-0.529185685743799,-0.0774112027840439,-0.400005466384142,0.1173048837284,-0.713707418664093,0.0248635222822657,-0.0435590376505969,2,2,5,9,6,2,1,3,8,3,-0.600919012304725,74,11,4.1,"1"
0.0652057432664291,1.63856938526331,0.427430431161938,1.58048802782285,0.096286070199461,1.34180370111451,-1.26888892467513,0.17444564766619,1.69301714105767,-0.156692331457413,0.0283975888589162,-0.59502107050479,-0.253834430555705,0.408122371338067,0.00473142355591885,0.0507331961055766,6,9,7,10,6,8,1,5,9,4,-0.477625381201932,20,3,6.5,"3"
-0.685676700775281,-0.187895375190361,-0.698266605642245,-0.69159165771911,-0.285834350542533,0.227681273549344,0.187595984202598,-0.9220046142357,-0.169751695748977,-0.901679040030185,0.248992864253922,0.111583808939018,-0.180310269931913,-0.0339842830186196,-0.0108073111944315,0.0283121483582005,4,4,4,4,5,5,5,2,4,2,-0.130429796656405,35,8,3.9,"0"
1.19152940932899,1.63856938526331,0.802662776763333,1.20180808023252,1.62476775316744,2.08455198615795,-0.904767697455699,-0.191037772967773,1.69301714105767,0.960787731401744,-0.707603312860081,0.423120461112773,0.0394422325220053,0.0454400036048938,0.202039741601002,0.948720758303814,9,9,8,9,10,10,2,4,9,7,1.79186991387839,14,1,7.7,"3"
-0.685676700775281,-0.918481279371831,0.0521980855605439,-0.312911710128783,0.478406490941455,1.71317784363623,-0.176525243016834,-1.28748803486966,-1.28741299783297,0.960787731401744,-0.177059234973867,-0.04513346480844,0.0019735939831431,-0.0389105464058481,0.217732237851252,-0.0252724403548268,4,2,6,5,7,9,4,1,1,7,-0.696502575904712,52,6,4.6,"1"
-0.310235478754426,2.00386233735405,-0.698266605642245,0.44444818505187,-0.285834350542533,-0.143692868972378,-0.540646470236267,-0.9220046142357,0.202802071612352,-1.27417239431657,-0.0152447332103151,0.0757654348733133,-0.0868293971846385,0.202277142498289,0.0042165684095671,-0.0159444041396813,5,10,4,7,5,4,3,2,5,1,0.0411984019632124,14,4,4.6,"0"
-0.685676700775281,-0.553188327281096,0.0521980855605439,0.44444818505187,1.24264733242544,1.71317784363623,0.915838438641463,-0.9220046142357,2.065570908419,0.215801022828972,-0.0259252307148678,-0.0687889247448928,0.0237563791375046,-0.00655640644038089,0.137886252901645,0.711280157945991,4,3,6,7,9,9,7,2,10,5,0.357980422606235,43,6,6.2,"1"
0.0652057432664291,0.177397576900374,1.17789512236473,-1.44895155289976,1.24264733242544,-0.143692868972378,-0.176525243016834,0.539929068300153,-0.169751695748977,0.215801022828972,0.00810832901795842,0.0807371391050687,-0.0173760618810133,-0.16077811866011,0.515924481607066,-0.02178320162027,6,5,9,2,9,4,4,6,4,5,0.230898211171564,26,3,5.4,"0"
-1.06111792279614,-0.918481279371831,1.17789512236473,0.44444818505187,0.478406490941455,-0.143692868972378,-0.176525243016834,-0.556521193601737,0.202802071612352,2.0782677942609,-0.482935713309017,0.0135492432593463,0.130701237990821,0.184526770782607,0.072524302167193,-0.0178664864483174,3,2,9,7,7,4,4,3,5,10,0.740375556780208,13,1,5.4,"3"
1.19152940932899,-0.918481279371831,-0.698266605642245,1.20180808023252,-1.05007519202652,-0.143692868972378,-0.904767697455699,0.539929068300153,-0.169751695748977,0.960787731401744,-0.0175771920236689,-0.101916238556356,-0.289907544271911,0.18218877462602,-0.130564267539697,0.0243568338649182,9,2,4,9,3,4,2,6,4,7,-0.0978583586083136,23,2,5,"1"
-0.685676700775281,1.27327643317258,-1.44873129684503,-1.44895155289976,1.24264733242544,1.71317784363623,1.27995966586089,0.539929068300153,1.32046337369634,-0.156692331457413,-0.0760838481722153,0.528641124948032,-0.219621239094593,-0.180159763454431,-0.21063644177352,-0.69655294129355,4,8,2,2,9,9,8,6,8,4,-1.1363814594161,20,4,6,"1"
-0.310235478754426,0.542690528991109,-1.44873129684503,-1.44895155289976,-0.667954771284527,-0.515067011494099,-0.904767697455699,0.905412488934117,0.947909606335011,-0.529185685743799,-0.1288041058601,0.082269477218781,-0.180132377253256,0.245606288639689,0.271580596443956,0.309045358780985,5,6,2,2,4,3,2,7,7,3,0.635768261476157,21,8,4.1,"1"
-1.43655914481699,-0.918481279371831,0.0521980855605439,1.20180808023252,-1.43219561276851,-1.25781529653754,-1.26888892467513,-0.556521193601737,-0.914859230471636,-1.27417239431657,-0.217775994833861,-0.114202141333016,-0.008847899740309,-0.488637508514306,0.859331692994028,-0.426902462190266,2,2,6,9,2,1,1,3,2,1,-1.53867211924959,74,11,2.9,"1"
-1.43655914481699,-1.28377423146257,-0.698266605642245,-0.312911710128783,1.62476775316744,-0.886441154015821,-1.26888892467513,-0.9220046142357,-1.28741299783297,0.588294377115358,-0.178618916002109,0.217607706627443,0.283904942953748,0.187750155932146,0.551446111542675,-0.22998365681361,2,1,4,5,10,2,1,2,1,6,0.0178981352536204,79,8,3.4,"1"
0.0652057432664291,-1.28377423146257,-0.698266605642245,0.44444818505187,0.478406490941455,-0.515067011494099,-0.176525243016834,-1.28748803486966,-0.914859230471636,-1.27417239431657,-0.0110527785208619,0.521963741361573,0.418966947697757,0.150845696531864,0.124120674826114,-0.130895421166964,6,1,4,7,7,3,4,1,2,1,-0.146444023873768,54,11,3.6,"0"
-0.685676700775281,1.27327643317258,-1.44873129684503,-0.69159165771911,-0.667954771284527,0.970429558592786,-1.26888892467513,1.27089590956808,-1.28741299783297,-0.156692331457413,0.278786072605136,-0.763978595669976,-0.491699345188224,-0.179430724468811,-0.169749215454798,0.243016422577698,4,8,2,4,4,7,1,8,1,4,-1.61543044238831,20,4,4.3,"3"
-0.310235478754426,-1.28377423146257,0.427430431161938,0.44444818505187,0.478406490941455,0.599055416071065,-1.26888892467513,-1.28748803486966,-0.542305463110307,-0.156692331457413,0.186144390338908,-0.43571292368317,0.11089513742306,0.112948861159833,0.119803269528528,0.207759890125585,5,1,7,7,7,6,1,1,3,4,-0.756996798070824,55,5,4.2,"1"
0.0652057432664291,-1.28377423146257,-0.323034260040851,0.823128132642197,-1.43219561276851,-0.143692868972378,-1.26888892467513,-0.9220046142357,-0.914859230471636,-1.27417239431657,0.0221308267008773,-0.333070154671061,-0.0820936005914058,0.206128979014031,-0.496703301839163,-0.0453428843747066,6,1,5,8,2,4,1,2,2,1,-2.24524019660039,54,8,3.2,"2"
-0.685676700775281,-0.918481279371831,-0.698266605642245,-0.69159165771911,0.096286070199461,1.71317784363623,-0.904767697455699,-1.28748803486966,0.947909606335011,-0.901679040030185,-0.177896112248164,-0.233416218112281,-0.174860968533066,-0.239852612904928,0.0303834712130934,0.592919486167818,4,2,4,4,6,9,2,1,7,2,-0.438000262893551,52,8,4.1,"2"
1.19152940932899,1.27327643317258,-0.323034260040851,0.44444818505187,1.62476775316744,-0.515067011494099,1.64408089308033,-1.28748803486966,-0.542305463110307,0.960787731401744,0.302806703567598,0.31885579020366,-0.112032310488159,0.140247479290215,0.562321340384222,-0.157058621775862,9,8,5,7,10,3,9,1,3,7,0.58990348460997,10,2,6.2,"1"
0.440646965287284,0.542690528991109,-0.698266605642245,-0.312911710128783,-0.667954771284527,-0.143692868972378,1.64408089308033,-1.28748803486966,-0.914859230471636,0.215801022828972,0.110347472596689,0.188211844264527,-0.220340940986024,-0.108296666965795,-0.203678460172091,-0.043538005593363,7,6,4,5,4,4,9,1,2,5,0.881642998545178,29,6,4.7,"0"
1.56697063134985,0.177397576900374,-0.323034260040851,-0.312911710128783,-0.667954771284527,-0.886441154015821,1.27995966586089,1.27089590956808,-0.542305463110307,-0.901679040030185,0.543444959290117,0.0559785455970889,-0.111800014335635,-0.0954157048182804,-0.202385955380218,-0.360924830732807,10,5,5,5,4,2,8,8,3,2,-1.19906270186044,33,7,5.2,"0"
1.56697063134985,0.542690528991109,-1.44873129684503,-0.312911710128783,-0.285834350542533,0.970429558592786,-0.904767697455699,2.00186275083601,0.202802071612352,-1.27417239431657,0.494464121038014,0.187821591782081,-0.441759490956344,-0.0948102148926723,-0.116380781871218,-0.0481730936018915,10,6,2,5,5,7,2,10,5,1,-0.00843909504593508,40,6,5.3,"1"
0.0652057432664291,-0.918481279371831,-0.323034260040851,0.0657682374615435,1.62476775316744,-0.143692868972378,0.55171721142203,2.00186275083601,-0.169751695748977,-1.27417239431657,0.0225672751584634,-0.280071137630454,-0.0978772817404739,0.02677830317993,-0.080655095840412,0.0697068234608791,6,2,5,6,10,4,6,10,4,1,0.673796534687045,40,3,5.4,"2"
0.440646965287284,1.27327643317258,-1.07349895124364,-0.312911710128783,-0.667954771284527,0.227681273549344,0.915838438641463,-0.556521193601737,0.575355838973682,1.70577443997452,0.134365827190099,0.385794485598457,-0.437087589530553,0.0155332501650304,0.324031426575057,-0.0191896124083869,7,8,3,5,4,5,7,3,6,9,1.05930184063326,19,1,5.7,"2"
-0.310235478754426,0.542690528991109,-1.44873129684503,-1.44895155289976,-1.43219561276851,0.599055416071065,0.55171721142203,0.539929068300153,1.32046337369634,-0.529185685743799,-0.0939993341761887,0.220962763776328,0.0719164701331927,0.702900643738738,0.120709438565503,0.261501799451521,5,6,2,2,2,6,6,6,8,3,1.8355743355908,21,8,4.6,"2"
-1.43655914481699,0.907983481081844,-1.44873129684503,1.58048802782285,0.478406490941455,0.227681273549344,1.27995966586089,1.27089590956808,-0.914859230471636,-0.529185685743799,-0.58491177201311,-0.045073207875649,0.702793795361132,-0.133207936679269,0.208835701830358,0.0622408245874921,2,7,2,10,7,5,8,8,2,3,0.795547659090819,33,5,5.4,"1"
-1.43655914481699,0.907983481081844,1.17789512236473,-1.07027160530944,-0.285834350542533,0.970429558592786,-0.904767697455699,0.17444564766619,-0.169751695748977,0.960787731401744,0.0713122323358263,-0.440471713549914,-0.0992762843581421,-0.467198765225893,-0.0781380277607324,-0.176993665753184,2,7,9,3,5,7,2,5,4,7,-1.12801689166085,33,3,5.1,"1"
-0.685676700775281,-0.553188327281096,1.17789512236473,0.823128132642197,0.860526911683448,1.34180370111451,1.64408089308033,-1.28748803486966,-0.169751695748977,2.0782677942609,0.332628508804905,0.0466242542651076,0.514178965418126,0.22501707284991,-0.156948859635913,0.403649670769081,4,3,9,8,8,8,9,1,4,10,2.55168640353591,43,3,6.4,"1"
0.816088187308139,-0.553188327281096,-0.698266605642245,0.823128132642197,-0.667954771284527,-0.515067011494099,-0.176525243016834,-0.9220046142357,-0.914859230471636,0.960787731401744,-0.0687821873155162,-0.241479734827108,-0.19088389940714,-0.150127811226378,-0.200938276808812,0.0992851261644144,8,3,4,8,4,3,4,2,2,7,-1.50317084882338,21,5,4.5,"1"
1.19152940932899,-0.187895375190361,-0.323034260040851,0.44444818505187,-1.43219561276851,-0.515067011494099,0.55171721142203,0.539929068300153,0.575355838973682,0.215801022828972,0.52013065282424,-0.0513646243527787,0.0589172262347475,0.133701646091072,0.276072275903214,0.252722257014026,9,4,5,7,2,3,6,6,6,5,1.49148227703005,20,2,5.3,"2"
1.56697063134985,0.542690528991109,-0.698266605642245,-0.312911710128783,-0.285834350542533,-0.886441154015821,-1.26888892467513,2.00186275083601,-0.542305463110307,1.33328108568813,0.428359973041265,-0.0989796582813866,-0.210056869900139,0.0603173527427797,0.140247192286114,-0.263189434911388,10,6,4,5,5,2,1,10,3,8,-1.09749963683538,40,5,5.4,"1"
-0.685676700775281,-0.918481279371831,-1.44873129684503,1.58048802782285,1.62476775316744,-0.886441154015821,0.55171721142203,-1.28748803486966,-0.914859230471636,-0.901679040030185,0.125058466858481,-0.276303207181543,0.279259720338822,-0.775480651374648,0.482402813634204,-0.39331720749502,4,2,2,10,10,2,6,1,2,2,-0.129251733514214,52,10,4.1,"2"
-1.06111792279614,-0.918481279371831,-0.698266605642245,0.0657682374615435,0.478406490941455,0.970429558592786,0.187595984202598,-0.191037772967773,-0.542305463110307,-1.27417239431657,-0.319212042587203,0.177047894093543,0.34261078391244,0.0195269648461207,0.212270723456535,-0.158760303407703,3,2,4,6,7,7,5,4,3,1,0.785491575199677,13,6,4.2,"3"
1.56697063134985,1.27327643317258,-0.698266605642245,-0.312911710128783,0.478406490941455,-0.143692868972378,0.915838438641463,-1.28748803486966,-0.914859230471636,1.33328108568813,-0.30205172017949,-0.624744522194719,-0.207319338146608,-0.13884007918945,-0.0782663295666893,0.00529131880622787,10,8,4,5,7,4,7,1,2,8,-0.34568166134086,16,4,5.6,"1"
-1.43655914481699,2.00386233735405,0.802662776763333,-0.69159165771911,-0.667954771284527,-0.886441154015821,-0.904767697455699,0.539929068300153,0.947909606335011,-0.529185685743799,0.704860651741522,0.594958158044874,0.35614443269758,0.113142989557056,0.0245966391254034,0.188591035962786,2,10,8,4,4,2,2,6,7,3,2.26067265889307,22,4,4.8,"2"
1.19152940932899,-0.187895375190361,0.427430431161938,0.0657682374615435,-0.285834350542533,1.34180370111451,0.915838438641463,0.17444564766619,-0.542305463110307,0.960787731401744,0.353771878145451,-0.0833698705619696,-0.0699267497945513,-0.00242183703493054,0.0608114774887857,-0.412715687174678,9,4,7,6,5,8,7,5,3,7,-0.812506846527007,20,2,6.1,"1"
1.19152940932899,1.27327643317258,-0.323034260040851,-0.312911710128783,-0.667954771284527,0.599055416071065,-0.904767697455699,-1.28748803486966,-0.914859230471636,-0.156692331457413,0.528685990945211,-0.208305436558926,0.0118953519923013,0.0665722065257599,0.205451372807603,-0.146437623624299,9,8,5,5,4,6,2,1,2,4,-0.353094579805408,10,2,4.6,"3"
0.440646965287284,1.63856938526331,-0.323034260040851,1.58048802782285,0.096286070199461,-1.25781529653754,-0.904767697455699,-0.556521193601737,0.202802071612352,-1.27417239431657,-0.0720889479151247,-0.0603383665839374,0.0687257867897779,-0.486130871402771,-0.0235368931318682,-0.542878751032553,7,9,5,10,6,1,2,3,5,1,-1.1301802394777,24,5,4.9,"0"
1.56697063134985,-1.28377423146257,-0.698266605642245,0.0657682374615435,-0.667954771284527,0.599055416071065,-1.26888892467513,-1.28748803486966,0.947909606335011,0.588294377115358,-0.0577018277230032,0.273123953188588,0.214774770511812,-0.016076883950056,-0.288292289797539,0.313629524503716,10,1,4,6,4,6,1,1,7,6,0.677925424755043,55,6,4.6,"2"
-0.310235478754426,-0.553188327281096,0.0521980855605439,-0.69159165771911,-0.667954771284527,-1.25781529653754,0.187595984202598,-0.191037772967773,0.947909606335011,-0.901679040030185,0.0660028362465489,0.170151193085243,-0.0127596936813557,-0.298494076515532,-0.34970109890986,0.296070148402931,5,3,6,4,4,1,5,4,7,2,0.392764466058118,41,7,4.1,"2"
-0.685676700775281,0.542690528991109,-0.323034260040851,0.44444818505187,-0.667954771284527,0.970429558592786,-0.904767697455699,0.539929068300153,-0.542305463110307,-0.529185685743799,0.210902332811486,-0.132659365555998,-0.139423042567894,0.232686441362249,0.15722615936143,-0.236911251195549,4,6,5,7,4,7,2,6,3,3,0.618753828603055,35,4,4.7,"2"
0.0652057432664291,1.63856938526331,-1.07349895124364,0.0657682374615435,-1.05007519202652,0.227681273549344,-0.904767697455699,-1.28748803486966,-0.169751695748977,0.215801022828972,-0.0159393836270054,0.707213931807496,-0.562019734070547,-0.0154808197030519,0.25635516291688,-0.0675917582025849,6,9,3,6,3,5,2,1,4,5,1.39721656622976,20,1,4.4,"0"
0.816088187308139,-0.187895375190361,-1.44873129684503,-0.312911710128783,-1.43219561276851,-1.25781529653754,-1.26888892467513,-0.556521193601737,-1.28741299783297,0.588294377115358,0.352227339799282,-0.098370761028909,0.341008804101531,0.0763912270642784,0.425176028085035,0.199091545667367,8,4,2,5,2,1,1,3,1,6,2.21841561466823,21,2,3.3,"1"
-1.43655914481699,0.542690528991109,-1.44873129684503,-0.312911710128783,0.096286070199461,1.71317784363623,-1.26888892467513,0.905412488934117,1.69301714105767,-0.156692331457413,-0.752096299312935,-0.127740905916441,0.353679194066811,0.0928941248442126,-0.0152405067699661,-1.25516549687375,2,6,2,5,6,9,1,7,9,4,-1.1786354380395,44,8,5.1,"2"
-1.43655914481699,0.177397576900374,0.802662776763333,-1.07027160530944,-1.43219561276851,-0.886441154015821,-0.540646470236267,-1.28748803486966,1.32046337369634,-0.901679040030185,0.338143668920519,-0.0433081221922691,-0.23828656384182,0.169406453214166,1.0493029224015,-0.0896614608108896,2,5,8,3,2,2,3,1,8,2,0.68816783182225,47,5,3.6,"0"
-1.06111792279614,0.542690528991109,0.0521980855605439,0.0657682374615435,0.860526911683448,-1.25781529653754,-0.176525243016834,1.27089590956808,-0.914859230471636,0.215801022828972,0.259051028000626,-0.161108581494517,-0.0082621014100666,-0.0481853199062602,0.0870402954771258,-0.147794515955173,3,6,6,6,8,1,4,8,2,5,-0.0352685451380022,9,1,4.9,"1"
-0.310235478754426,-0.918481279371831,-0.698266605642245,0.44444818505187,-0.667954771284527,-1.25781529653754,0.187595984202598,0.539929068300153,-0.542305463110307,0.588294377115358,0.0920996318183709,0.145380532483627,0.511587372132389,0.0449549001035979,-0.0784853327620492,-0.42932214307684,5,2,4,7,4,1,5,6,3,6,0.238542925717685,41,6,4.3,"1"
0.816088187308139,-0.187895375190361,0.802662776763333,0.823128132642197,0.478406490941455,-0.515067011494099,2.00820212029976,0.539929068300153,-0.169751695748977,0.588294377115358,-0.129173384247524,0.137662177243968,0.081187472825569,0.0967183530585308,0.163291462997982,-0.101486863792457,8,4,8,8,7,3,10,6,4,6,1.00876876959764,21,4,6.4,"2"
-0.310235478754426,-0.553188327281096,0.802662776763333,1.58048802782285,1.24264733242544,-1.25781529653754,-0.176525243016834,0.17444564766619,-0.169751695748977,1.33328108568813,0.22729506471562,-0.0559537125536823,0.0943136539152677,0.539457986462754,0.244846549582153,-0.355203411280687,5,3,8,10,9,1,4,5,4,8,1.31910517175104,41,6,5.7,"1"
0.440646965287284,-0.918481279371831,-1.44873129684503,0.0657682374615435,-1.43219561276851,0.970429558592786,-0.904767697455699,-1.28748803486966,-1.28741299783297,-1.27417239431657,0.044570415566286,-0.107922440180466,-0.494486294463216,0.0129587257738911,-0.404447909543631,0.234664584431053,7,2,2,6,2,7,2,1,1,1,-0.880020525993414,30,7,3.1,"0"
0.440646965287284,-0.187895375190361,-0.698266605642245,0.44444818505187,0.478406490941455,-1.25781529653754,-0.176525243016834,0.17444564766619,0.575355838973682,0.215801022828972,0.0517764453342424,-0.0641331405119744,-0.137583821747916,0.125510885344224,0.115685944839406,0.226575616430458,7,4,4,7,7,1,4,5,6,5,0.321444305619806,24,5,5,"1"
-0.685676700775281,-1.28377423146257,1.55312746796612,-0.69159165771911,1.62476775316744,-0.515067011494099,-1.26888892467513,-1.28748803486966,0.202802071612352,-1.27417239431657,-0.234037693328302,-0.25295003885179,0.4385987165953,-0.1672373512509,-0.292676322385028,-0.028295191046288,4,1,10,4,10,3,1,1,5,1,-0.0551459100435873,49,8,4,"1"
1.56697063134985,-0.553188327281096,-1.44873129684503,-0.69159165771911,0.096286070199461,1.71317784363623,0.915838438641463,0.539929068300153,-0.169751695748977,1.33328108568813,0.308749990742524,-0.156218787823462,-0.35032519848157,0.124579345311844,0.00528947241930143,0.909456131825689,10,3,2,4,6,9,7,6,4,8,0.600474118209581,43,4,5.9,"2"
0.440646965287284,-1.28377423146257,-0.323034260040851,0.0657682374615435,1.24264733242544,-1.25781529653754,1.64408089308033,0.17444564766619,-0.914859230471636,0.960787731401744,0.12443743184821,-0.310436078396362,0.0581895345035088,0.00361297618023307,0.659670705157171,0.420359317308481,7,1,5,6,9,1,9,5,2,7,1.91784859494016,33,6,5.2,"2"
-1.43655914481699,-0.187895375190361,1.55312746796612,1.20180808023252,-1.43219561276851,-0.886441154015821,-0.904767697455699,-1.28748803486966,-1.28741299783297,-0.156692331457413,-0.347381787522989,0.0338463926900714,0.0853210115279194,0.637990814500173,0.478636864802673,-0.464112056759489,2,4,10,9,2,2,2,1,1,4,1.18281081094064,41,10,3.7,"0"
0.0652057432664291,-1.28377423146257,-1.07349895124364,1.58048802782285,-0.285834350542533,-0.515067011494099,-0.540646470236267,1.27089590956808,0.575355838973682,0.215801022828972,-0.0117457877289827,-0.0705240994451672,-0.56987673950112,-0.528195888711718,-0.149653665922239,0.250059392506278,6,1,3,10,5,3,3,8,6,5,-1.01342631098363,54,3,5,"1"
-0.685676700775281,-0.918481279371831,0.0521980855605439,0.0657682374615435,1.62476775316744,0.970429558592786,0.187595984202598,1.27089590956808,-0.169751695748977,-1.27417239431657,-0.0376676292821509,-0.487584190161395,-0.017444494172905,0.0344341322821511,-0.788806947939227,-0.218418938042437,4,2,6,6,10,7,5,8,4,1,-1.76341445953889,52,6,5.3,"2"
0.440646965287284,1.63856938526331,0.0521980855605439,0.0657682374615435,-1.43219561276851,2.08455198615795,-0.540646470236267,1.63637933020204,0.575355838973682,-0.156692331457413,0.233921472916268,-0.547606560397165,0.0273292375231706,-0.0319297589223118,0.322350697214491,-0.0433777061860364,7,9,6,6,2,10,3,9,6,4,0.000801608542229245,24,2,6.2,"0"
-1.43655914481699,-0.918481279371831,-0.323034260040851,-0.69159165771911,0.860526911683448,0.970429558592786,-0.176525243016834,-0.556521193601737,-0.542305463110307,-0.901679040030185,0.480095148350346,-0.480887235134775,0.156829595027278,0.155659639693027,-0.0179068134486686,-0.0166232848010461,2,2,5,4,8,7,4,3,3,2,0.2231027297009,74,11,4,"0"
-0.685676700775281,1.63856938526331,0.427430431161938,-0.69159165771911,0.096286070199461,-0.515067011494099,-1.26888892467513,-0.9220046142357,0.947909606335011,0.960787731401744,-0.358998250958006,-0.79550748915129,-0.0962036863312269,0.0143914183615761,-0.00164936316410247,0.0450461301970176,4,9,7,4,6,3,1,2,7,7,-0.752140640389814,18,3,5,"2"
-0.310235478754426,2.00386233735405,-0.698266605642245,-1.44895155289976,-1.43219561276851,-1.25781529653754,0.55171721142203,-1.28748803486966,-1.28741299783297,0.588294377115358,0.150615926898892,-0.451018293736627,0.0145303181979628,0.0248202809915417,0.125255294166916,-0.234054675848766,5,10,4,2,2,1,6,1,1,6,-1.02838562228818,14,4,3.8,"1"
0.440646965287284,-1.28377423146257,-1.44873129684503,-0.312911710128783,1.62476775316744,0.970429558592786,2.00820212029976,1.27089590956808,0.202802071612352,0.960787731401744,-0.0991783910098908,0.0267142205094272,0.0248165080447116,0.0273662675342858,0.302337307269169,-0.414346042530014,7,1,2,5,10,7,10,8,5,7,0.668373945560206,33,3,6.2,"0"
1.56697063134985,-0.187895375190361,1.55312746796612,0.0657682374615435,-1.43219561276851,0.599055416071065,1.27995966586089,0.905412488934117,-0.169751695748977,0.588294377115358,-0.0326072902475897,0.00321861417650763,-0.135831611369597,0.0122381748278784,0.61150711973366,0.13121070130346,10,4,10,6,2,6,8,7,4,6,0.177863802121778,41,8,6.3,"0"
-1.06111792279614,1.27327643317258,-0.323034260040851,0.44444818505187,0.478406490941455,0.227681273549344,-0.904767697455699,-0.9220046142357,-1.28741299783297,-0.156692331457413,0.0181767602624483,-0.111356725834777,-0.0601103192416539,-0.18976683568144,0.104785049096542,0.0179165993336213,3,8,5,7,7,5,2,2,1,4,0.407548024431765,10,3,4.4,"0"
-1.43655914481699,0.907983481081844,-0.698266605642245,-1.44895155289976,-0.667954771284527,0.599055416071065,-0.176525243016834,-0.191037772967773,-0.169751695748977,-0.901679040030185,0.12563691486556,0.168957858857063,0.298140140226434,-0.317362875470877,-0.052562416853716,-0.0403860635954112,2,7,4,2,4,6,4,4,4,2,0.130017523549982,33,6,3.9,"2"
